task,run,model,section,primitive,condition,cell,budget,depth,difficulty,cohorts,cause,cause_label,cause_detail,resolved,failure_mode,exit_status,exit_status_source,harness_returncode,ctx_error_in_log,model_ctx_window,step_count,max_step_prompt_tokens,total_tokens,latency_e2e_s,latency_llm_s,patch_generated,compression_events,seeded_from,run_dir
django__django-13810,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,46,20052,467881,1500.01,579.729,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-13810/full-context/run_3
django__django-13964,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,27300,2267456,623.26,486.316,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-13964/full-context/run_1
django__django-13964,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;abl30;abl25,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,83,31377,1644127,1500.02,1346.617,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-13964/full-context/run_3
django__django-14351,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,74,30228,1350621,1500.0,662.402,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-14351/full-context/run_1
django__django-14351,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,103,46185,2062966,1500.01,1077.901,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-14351/full-context/run_2
django__django-14351,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,74,38662,1584308,1500.02,649.017,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-14351/full-context/run_3
django__django-14725,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,99,60524,3534335,1327.11,1275.163,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-14725/full-context/run_1
django__django-14725,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,69,40034,1556985,1500.02,1435.112,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-14725/full-context/run_2
django__django-14725,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,54,34261,921371,1500.02,648.335,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-14725/full-context/run_3
django__django-14915,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,<15 min fix,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,35,10946,256283,97.45,85.397,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-14915/full-context/run_2
django__django-14999,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,<15 min fix,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,68,42443,1491944,848.23,524.601,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-14999/full-context/run_1
django__django-14999,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,<15 min fix,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,63,35955,1310229,496.43,271.13,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-14999/full-context/run_2
django__django-15098,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,49,25117,591671,1500.01,1150.498,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-15098/full-context/run_1
django__django-15098,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,66,20082,775205,1500.01,696.268,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-15098/full-context/run_2
django__django-15098,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,85,43723,1878288,1500.02,1247.761,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-15098/full-context/run_3
django__django-15278,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,69,48113,1454048,1500.0,1187.601,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-15278/full-context/run_1
django__django-15525,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,29,18128,255498,1500.0,636.345,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-15525/full-context/run_1
django__django-15525,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,114,39411,2726119,1500.01,1071.956,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-15525/full-context/run_2
django__django-15525,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,34,14580,295560,1500.02,581.148,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-15525/full-context/run_3
django__django-15629,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,1-4 hours,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,72,27877,1252791,790.41,577.657,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-15629/full-context/run_1
django__django-15629,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,1-4 hours,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,64,28957,1097176,937.27,510.601,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-15629/full-context/run_2
django__django-15629,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,1-4 hours,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,120,60187,3651508,1500.0,857.992,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-15629/full-context/run_3
django__django-15930,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,<15 min fix,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,101,47416,2677911,1500.0,1476.594,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-15930/full-context/run_1
django__django-15930,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,<15 min fix,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,98,41854,2101107,1500.01,1467.336,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-15930/full-context/run_2
django__django-15957,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,1-4 hours,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,77,33535,1530917,1500.0,764.904,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-15957/full-context/run_1
django__django-15957,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,1-4 hours,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,61,35652,1222749,1500.01,432.103,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-15957/full-context/run_2
django__django-15957,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,1-4 hours,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,100,53483,3417407,1500.02,1208.861,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-15957/full-context/run_3
django__django-16667,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,26,9933,152418,289.29,267.751,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-16667/full-context/run_1
django__django-16667,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,25,9062,142626,275.44,229.673,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-16667/full-context/run_2
django__django-16667,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,39,21696,420528,441.09,411.491,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-16667/full-context/run_3
django__django-17084,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,87,28664,1565608,1500.01,704.439,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-17084/full-context/run_2
django__django-17084,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,96,41265,2071187,1500.02,1150.761,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-17084/full-context/run_3
django__django-17087,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,<15 min fix,p100;abl30,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,23653,2021876,677.8,434.717,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-17087/full-context/run_1
scikit-learn__scikit-learn-10908,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;abl30;abl25,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,59,28258,959108,1500.03,1025.618,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-10908/full-context/run_3
scikit-learn__scikit-learn-11310,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,<15 min fix,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,53,39521,1352491,413.28,373.556,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-11310/full-context/run_2
scikit-learn__scikit-learn-11310,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,<15 min fix,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,71,30561,1244555,1032.47,967.848,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-11310/full-context/run_3
scikit-learn__scikit-learn-12973,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,32,21690,440704,218.65,192.691,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-12973/full-context/run_1
scikit-learn__scikit-learn-12973,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,42,18222,483809,232.39,201.638,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-12973/full-context/run_2
scikit-learn__scikit-learn-12973,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,43,26149,713367,439.75,404.772,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-12973/full-context/run_3
scikit-learn__scikit-learn-13124,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,49,44200,954687,1500.01,1231.036,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-13124/full-context/run_1
scikit-learn__scikit-learn-13124,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,54,34404,973435,349.44,286.919,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-13124/full-context/run_2
scikit-learn__scikit-learn-13124,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,76,35810,1673604,1150.79,761.987,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-13124/full-context/run_3
scikit-learn__scikit-learn-13328,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,<15 min fix,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,51,24736,773809,290.11,237.632,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-13328/full-context/run_1
scikit-learn__scikit-learn-13328,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,<15 min fix,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,58,26903,933771,295.45,260.503,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-13328/full-context/run_2
scikit-learn__scikit-learn-14053,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,44,22818,558605,1500.01,737.56,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-14053/full-context/run_1
scikit-learn__scikit-learn-14053,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,52,20821,600266,1500.03,665.96,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-14053/full-context/run_3
scikit-learn__scikit-learn-14087,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,55,31466,966524,372.17,266.369,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-14087/full-context/run_1
scikit-learn__scikit-learn-14087,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,49,21901,623553,1424.11,854.574,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-14087/full-context/run_2
scikit-learn__scikit-learn-14087,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,33,21432,431241,990.34,559.838,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-14087/full-context/run_3
scikit-learn__scikit-learn-14496,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,<15 min fix,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,34,11468,236669,110.86,82.689,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-14496/full-context/run_1
scikit-learn__scikit-learn-14496,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,<15 min fix,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,15,5863,57308,51.8,32.933,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-14496/full-context/run_2
scikit-learn__scikit-learn-14629,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,47,18195,463067,1500.02,324.993,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-14629/full-context/run_1
scikit-learn__scikit-learn-14629,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,102,26331,1425724,1500.03,957.006,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-14629/full-context/run_3
scikit-learn__scikit-learn-14710,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,34750,2761504,1379.31,981.554,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-14710/full-context/run_2
scikit-learn__scikit-learn-14983,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,<15 min fix,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,36,15199,311440,278.69,141.88,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-14983/full-context/run_2
scikit-learn__scikit-learn-14983,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,<15 min fix,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,54,20722,705412,484.97,437.123,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/scikit-learn__scikit-learn-14983/full-context/run_3
